full_path,file_name,dir_path,repo,loginflow,tenantflow,authenflow,authflow,usercreation,tenantcreation,tenantmodifcation
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantIdResponse.java,TenantIdResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,0,0,1,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantImpersonationUserResponse.java,TenantImpersonationUserResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,1,0,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantLicenseApplicationsResponse.java,TenantLicenseApplicationsResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,1,0,0,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantLicensePrivilegesAggInfoResponse.java,TenantLicensePrivilegesAggInfoResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,1,0,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantLicensePrivilegesCategoriesHierarchyResponse.java,TenantLicensePrivilegesCategoriesHierarchyResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,0,0,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantLicensePrivilegesResponse.java,TenantLicensePrivilegesResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,0,0,0,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantResponse.java,TenantResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,0,0,0,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantsBasicInfoResponse.java,TenantsBasicInfoResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,1,0,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantsResponse.java,TenantsResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,1,1,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantStatusResponse.java,TenantStatusResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,0,1,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/TenantsWithAggsResponse.java,TenantsWithAggsResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/response/,saas-platform-ms-tenant-manager,1,0,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/service/RemoteCurrentTenantManagerService.java,RemoteCurrentTenantManagerService.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/service/,saas-platform-ms-tenant-manager,1,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/service/RemoteTenantManagerService.java,RemoteTenantManagerService.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/service/,saas-platform-ms-tenant-manager,1,0,0,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/Tenant.java,Tenant.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,0,0,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantBasicInfo.java,TenantBasicInfo.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,0,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantDeletionInfo.java,TenantDeletionInfo.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,1,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicenseApplication.java,TenantLicenseApplication.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicenseCategoryHierarchy.java,TenantLicenseCategoryHierarchy.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,0,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicenseCategoryPrivilege.java,TenantLicenseCategoryPrivilege.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,1,1,1,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicensePrivilege.java,TenantLicensePrivilege.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,1,1,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicensePrivilegeAction.java,TenantLicensePrivilegeAction.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicensePrivilegeCategory.java,TenantLicensePrivilegeCategory.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/TenantLicensePrivilegesCategoriesHierarchyProduct.java,TenantLicensePrivilegesCategoriesHierarchyProduct.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/main/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/ApplicationUserDetailsTest.java,ApplicationUserDetailsTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/,saas-platform-ms-tenant-manager,1,0,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/BooleanResponseTest.java,BooleanResponseTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/,saas-platform-ms-tenant-manager,1,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/CustomerTypeTest.java,CustomerTypeTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/,saas-platform-ms-tenant-manager,1,1,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/TenantEventTypeTest.java,TenantEventTypeTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/,saas-platform-ms-tenant-manager,0,1,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/TenantStatusTest.java,TenantStatusTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/,saas-platform-ms-tenant-manager,0,1,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/TenantTypeTest.java,TenantTypeTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/,saas-platform-ms-tenant-manager,1,0,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/TupleTest.java,TupleTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/codes/,saas-platform-ms-tenant-manager,0,0,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/LongResponseTest.java,LongResponseTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/,saas-platform-ms-tenant-manager,0,1,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/psa/FieldTest.java,FieldTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/psa/,saas-platform-ms-tenant-manager,1,0,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/psa/PSASettingsTest.java,PSASettingsTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/psa/,saas-platform-ms-tenant-manager,1,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/psa/SectionTest.java,SectionTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/common/psa/,saas-platform-ms-tenant-manager,0,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/ActiveCustomerTenantTest.java,ActiveCustomerTenantTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/audit/datacollector/TenantLicenseApplicationCustomDataCollectorTest.java,TenantLicenseApplicationCustomDataCollectorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/audit/datacollector/,saas-platform-ms-tenant-manager,1,0,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/DeletionInfoTest.java,DeletionInfoTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,1,0,1,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/BaseEventTest.java,BaseEventTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/,saas-platform-ms-tenant-manager,0,0,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/TenantCreatedEventTest.java,TenantCreatedEventTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/,saas-platform-ms-tenant-manager,0,0,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/TenantEventTest.java,TenantEventTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/,saas-platform-ms-tenant-manager,0,1,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/TenantUpdatedEventTest.java,TenantUpdatedEventTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/event/,saas-platform-ms-tenant-manager,0,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/PageTest.java,PageTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,0,1,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/PartnerInfoTest.java,PartnerInfoTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,0,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/PrivilegeInfoApplicationTest.java,PrivilegeInfoApplicationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,1,1,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/PrivilegeInfoProductTest.java,PrivilegeInfoProductTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,0,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/PrivilegeInfoSingleTest.java,PrivilegeInfoSingleTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/,saas-platform-ms-tenant-manager,0,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/CreateTenantRequestTest.java,CreateTenantRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,1,0,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/CreateTenantRequestUserDetailsTest.java,CreateTenantRequestUserDetailsTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,0,0,0,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/MigrationInfoTest.java,MigrationInfoTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,0,1,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/SearchCriteriaTest.java,SearchCriteriaTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,1,1,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/TenantsByIdRequestTest.java,TenantsByIdRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,0,1,1,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/TenantsMigrationRequestTest.java,TenantsMigrationRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,1,0,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/UpdateTenantAttributesRequestTest.java,UpdateTenantAttributesRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,0,1,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/UpdateTenantBrandingProfileRequestTest.java,UpdateTenantBrandingProfileRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,0,1,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/UpdateTenantCancelDeletionRequestTest.java,UpdateTenantCancelDeletionRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,1,1,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/UpdateTenantDeletionActionInfoRequestTest.java,UpdateTenantDeletionActionInfoRequestTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-tenant-manager/api-ext/src/test/java/com/nice/saas/wfo/platform/tenantmanager/request/,saas-platform-ms-tenant-manager,1,1,0,0,1,0,0
